record_id,name,address,city,phone,category,cluster
659,CASESLL'S,3266 w. sixth st.,la,+1-410-852-6595,hamburgers,164
660,match Inc.,160 mercer st.  between houston and prince sts.,new york,+1-771-637-0332,american,165
661,matc hInc.,160 mercer st.  between houston and prince sts.,new york,+1-771-637-0332,american,165
662,matkh Inc.,160 mercer st.  between houston and prince sts.,new york,+1-771-637-0332,american,165
663,macth Inc.,160 mercer st.  between houston and prince sts.,new york,+1-771-637-0332,american,165
664,matkh Inc.,160 mercer st.  between houston and prince sts.,new york,+1-771-637-0332,american,165
665,mtach Inc.,160 mercer st.  between houston and prince sts.,new york,+1-771-637-0332,american,165
666,lespinasse Grill,2 e. 55th st.,new york,+1-368-789-8293,american,166
667,lespniasse Grill,2 e. 55th st.,new york,+1-368-789-8293,american,166
668,cafe bianco,1486 2nd ave.  between 77th and 78th sts.,new york,212/988-2655,coffee bar,167
669,cafe binaco,1486 2nd ave.  between 77th and 78th sts.,new york,212/988-2655,coffee bar,167
670,caphe bianco,1486 2nd ave.  between 77th and 78th sts.,new york,212/988-2655,coffee bar,167
671,cafe binaco,1486 2nd ave.  between 77th and 78th sts.,new york,212/988-2655,coffee bar,167
672,caphe bianco,1486 2nd ave.  between 77th and 78th sts.,new york,212/988-2655,coffee bar,167
673,caef bianco,1486 2nd ave.  between 77th and 78th sts.,new york,212/988-2655,coffee bar,167
674,szechuan hunan cottage,1588 york ave.,new york city,212-535-5223,chinese,168
675,sezchuan hunan cottage,1588 york ave.,new york city,212-535-5223,chinese,168
676,szekhuan hunan cottage,1588 york ave.,new york city,212-535-5223,chinese,168
677,szehcuan hunan cottage,1588 york ave.,new york city,212-535-5223,chinese,168
678,szekhuan hunan cottage,1588 york ave.,new york city,212-535-5223,chinese,168
679,szechuan hunan cotatge,1588 york ave.,new york city,212-535-5223,chinese,168
680,veggieland Grill,220 sandy springs circle,atlanta,+1-466-956-0982,vegetarian,169
681,veggieland rGill,220 sandy springs circle,atlanta,+1-466-956-0982,vegetarian,169
682,apple pan  the House,10801 w. pico blvd.,west la,+1-516-859-5768,american,170
683,apple pna  the House,10801 w. pico blvd.,west la,+1-516-859-5768,american,170
684,apple pan  the Housek,10801 w. pico blvd.,west la,+1-516-859-5768,american,170
685,chiam House,160 e. 48th st.,new york,+1-856-930-0530,asian,171
686,chia mHouse,160 e. 48th st.,new york,+1-856-930-0530,asian,171
687,khiam House,160 e. 48th st.,new york,+1-856-930-0530,asian,171
688,chima House,160 e. 48th st.,new york,+1-856-930-0530,asian,171
689,khiam House,160 e. 48th st.,new york,+1-856-930-0530,asian,171
690,khan toke thai house,5937 geary blvd.,san francisco,415/668-6654,asian,172
691,hkan toke thai house,5937 geary blvd.,san francisco,415/668-6654,asian,172
692,chan toke thai house,5937 geary blvd.,san francisco,415/668-6654,asian,172
693,khan toek thai house,5937 geary blvd.,san francisco,415/668-6654,asian,172
694,chan toke thai house,5937 geary blvd.,san francisco,415/668-6654,asian,172
695,khan toke thai ohuse,5937 geary blvd.,san francisco,415/668-6654,asian,172
696,golden unicorn House,18 e. broadway at catherine st.,new york,+1-837-752-1241,asian,173
697,golden uniocrn House,18 e. broadway at catherine st.,new york,+1-837-752-1241,asian,173
698,nava Grill,3060 peachtree rd.,atlanta,+1-753-860-0895,southwestern,174
699,naav Grill,3060 peachtree rd.,atlanta,+1-753-860-0895,southwestern,174
700,nava Grillk,3060 peachtree rd.,atlanta,+1-753-860-0895,southwestern,174
701,nava Grill,3060 peachtree rd.,atlanta,+1-753-860-0895,southwestern,174
702,nava Grillk,3060 peachtree rd.,atlanta,+1-753-860-0895,southwestern,174
703,anva Grill,3060 peachtree rd.,atlanta,+1-753-860-0895,southwestern,174
704,manhattan ocean club,57 w. 58th st.,new york city,212-371-7777,seafood,175
705,manhattan ocena club,57 w. 58th st.,new york city,212-371-7777,seafood,175
706,bone's restaurant Housek,3130 piedmont rd. ne,atlanta,+1-547-984-2466,steakhouses,176
707,bone's rsetaurant Housek,3130 piedmont rd. ne,atlanta,+1-547-984-2466,steakhouses,176
708,bone's restaurant Housec,3130 piedmont rd. ne,atlanta,+1-547-984-2466,steakhouses,176
709,bone's restaurant oHusek,3130 piedmont rd. ne,atlanta,+1-547-984-2466,steakhouses,176
710,bone's restaurant Housec,3130 piedmont rd. ne,atlanta,+1-547-984-2466,steakhouses,176
711,bnoe's restaurant Housek,3130 piedmont rd. ne,atlanta,+1-547-984-2466,steakhouses,176
712,mi cocina Inc.,57 jane st.,new york city,+1-644-858-1562,mexican,177
713,mi cocina nIc.,57 jane st.,new york city,+1-644-858-1562,mexican,177
714,sweet lady jaen LLC,8360 melrose ave.,la,+1-485-938-3063,desserts,178
715,sweet lady jaen LLC,8360 melrose ave.,la,+1-485-938-3063,desserts,178
716,sweet lady jaen LLk,8360 melrose ave.,la,+1-485-938-3063,desserts,178
717,wseet lady jaen LLC,8360 melrose ave.,la,+1-485-938-3063,desserts,178
718,le colonial Grill,149 e. 57th st.,new york,+1-271-990-6313,asian,179
719,l ecolonial Grill,149 e. 57th st.,new york,+1-271-990-6313,asian,179
720,le kolonial Grill,149 e. 57th st.,new york,+1-271-990-6313,asian,179
721,le colonail Grill,149 e. 57th st.,new york,+1-271-990-6313,asian,179
722,virgil's real bbq Grill,152 w. 44th st.,new york city,+1-695-664-1115,bbq,180
723,ivrgil's real bbq Grill,152 w. 44th st.,new york city,+1-695-664-1115,bbq,180
724,joss Bistro,9255 sunset blvd.,los angeles,+1-949-363-2265,asian,181
725,joss Bisrto,9255 sunset blvd.,los angeles,+1-949-363-2265,asian,181
726,joss Bistrok,9255 sunset blvd.,los angeles,+1-949-363-2265,asian,181
727,chops,70 w. paces ferry rd.,atlanta,404-262-2675,steakhouses,182
728,cohps,70 w. paces ferry rd.,atlanta,404-262-2675,steakhouses,182
729,khops,70 w. paces ferry rd.,atlanta,404-262-2675,steakhouses,182
730,cohps,70 w. paces ferry rd.,atlanta,404-262-2675,steakhouses,182
731,khops,70 w. paces ferry rd.,atlanta,404-262-2675,steakhouses,182
732,idning room  ritz-carlton  buckhead Grill,3434 peachtree rd.,atlanta,+1-227-340-9469,international,183
733,idning room  ritz-carlotn  buckhead Grill,3434 peachtree rd.,atlanta,+1-227-340-9469,international,183
734,idning room  ritz-carlton  bucchead Grill,3434 peachtree rd.,atlanta,+1-227-340-9469,international,183
735,idning room  rit-zcarlton  buckhead Grill,3434 peachtree rd.,atlanta,+1-227-340-9469,international,183
736,TERESA'S,103 1st ave.  between 6th and 7th sts.,new york,+1-234-207-3090,east european,184
737,TERESAS',103 1st ave.  between 6th and 7th sts.,new york,+1-234-207-3090,east european,184
738,TERESA'Sk,103 1st ave.  between 6th and 7th sts.,new york,+1-234-207-3090,east european,184
739,FLEUR DE LYS,777 sutter st.,san francisco,+1-762-577-6701,french (new),185
740,FLEUR DE YLS,777 sutter st.,san francisco,+1-762-577-6701,french (new),185
741,phLEUR DE LYS,777 sutter st.,san francisco,+1-762-577-6701,french (new),185
742,FLEUR DE LSY,777 sutter st.,san francisco,+1-762-577-6701,french (new),185
743,patsy's pizza,19 old fulton st.,brooklyn,718-858-4300,pizza,186
744,aptsy's pizza,19 old fulton st.,brooklyn,718-858-4300,pizza,186
745,patsy's pizzak,19 old fulton st.,brooklyn,718-858-4300,pizza,186
746,patys's pizza,19 old fulton st.,brooklyn,718-858-4300,pizza,186
747,patsy's pizzak,19 old fulton st.,brooklyn,718-858-4300,pizza,186
748,patsy'sp izza,19 old fulton st.,brooklyn,718-858-4300,pizza,186
749,vivande porta via Bistro,2125 fillmore st.,san francisco,+1-939-495-7481,italian,187
750,vivande portav ia Bistro,2125 fillmore st.,san francisco,+1-939-495-7481,italian,187
751,THAILAND RESTAURANT,106 bayard st.,new york city,+1-395-515-0403,thai,188
752,THAILAN DRESTAURANT,106 bayard st.,new york city,+1-395-515-0403,thai,188
753,THAILAND RESTAURANTk,106 bayard st.,new york city,+1-395-515-0403,thai,188
754,THIALAND RESTAURANT,106 bayard st.,new york city,+1-395-515-0403,thai,188
755,THAILAND RESTAURANTk,106 bayard st.,new york city,+1-395-515-0403,thai,188
756,HTAILAND RESTAURANT,106 bayard st.,new york city,+1-395-515-0403,thai,188
757,aqua & ko.,252 california st.,san francisco,+1-894-455-4445,american (new),189
758,aqua & k.o,252 california st.,san francisco,+1-894-455-4445,american (new),189
759,aqua & co.,252 california st.,san francisco,+1-894-455-4445,american (new),189
760,aqua & ok.,252 california st.,san francisco,+1-894-455-4445,american (new),189
761,aqua & co.,252 california st.,san francisco,+1-894-455-4445,american (new),189
762,aqua & k.o,252 california st.,san francisco,+1-894-455-4445,american (new),189
763,helmand Icn.,430 broadway,san francisco,+1-496-845-5783,greek and middle eastern,190
764,helamnd Icn.,430 broadway,san francisco,+1-496-845-5783,greek and middle eastern,190
765,gallagher's Co.,228 w. 52nd st.,new york,+1-311-776-5635,american,191
766,gallgaher's Co.,228 w. 52nd st.,new york,+1-311-776-5635,american,191
767,gallagher's ko.,228 w. 52nd st.,new york,+1-311-776-5635,american,191
768,kamogawa Kitchen,3300 peachtree rd.  grand hyatt,atlanta,+1-827-614-3343,asian,192
769,kamogaw aKitchen,3300 peachtree rd.  grand hyatt,atlanta,+1-827-614-3343,asian,192
770,camogawa Kitchen,3300 peachtree rd.  grand hyatt,atlanta,+1-827-614-3343,asian,192
771,kamogawa Ktichen,3300 peachtree rd.  grand hyatt,atlanta,+1-827-614-3343,asian,192
772,phifty seven fifty seven Co.,57 e. 57th st.,new york,+1-400-929-3008,american,193
773,phifty seven fitfy seven Co.,57 e. 57th st.,new york,+1-400-929-3008,american,193
774,fifty seven fifty seven Co.,57 e. 57th st.,new york,+1-400-929-3008,american,193
775,DINING ROOM  RITZ-CARLTON  BUCKHEAD,3434 peachtree rd.,atlanta,+1-768-524-9884,international,194
776,DINING ROOM  RITZ-CARLTON  BUCKHEAD,3434 peachtree rd.,atlanta,+1-768-524-9884,international,194
777,l'auberge du midi Kitchen,310 w. 4th st.  between w. 12th and bank sts.,new york,+1-286-505-2507,french,195
778,l'auberge ud midi Kitchen,310 w. 4th st.  between w. 12th and bank sts.,new york,+1-286-505-2507,french,195
779,l'auberge du midi citchen,310 w. 4th st.  between w. 12th and bank sts.,new york,+1-286-505-2507,french,195
780,LATTANZI RISTORANTE,361 w. 46th st.,new york,+1-671-970-4156,italian,196
781,LATTANZI RISTOARNTE,361 w. 46th st.,new york,+1-671-970-4156,italian,196
782,LATTANZI RISTORANTEk,361 w. 46th st.,new york,+1-671-970-4156,italian,196
783,LATTANZI RITSORANTE,361 w. 46th st.,new york,+1-671-970-4156,italian,196
784,LATTANZI RISTORANTEk,361 w. 46th st.,new york,+1-671-970-4156,italian,196
785,LATTANZI RISOTRANTE,361 w. 46th st.,new york,+1-671-970-4156,italian,196
786,le montrakhet Co.,3000 w. paradise rd.,las vegas,+1-879-312-5966,continental,197
787,le montarkhet Co.,3000 w. paradise rd.,las vegas,+1-879-312-5966,continental,197
788,le montrachet Co.,3000 w. paradise rd.,las vegas,+1-879-312-5966,continental,197
789,le omntrakhet Co.,3000 w. paradise rd.,las vegas,+1-879-312-5966,continental,197
790,le montrachet Co.,3000 w. paradise rd.,las vegas,+1-879-312-5966,continental,197
791,global,33 93 2nd ave.  between 5th and 6th sts.,new york,212/477-8427,american,198
792,globla,33 93 2nd ave.  between 5th and 6th sts.,new york,212/477-8427,american,198
793,globalk,33 93 2nd ave.  between 5th and 6th sts.,new york,212/477-8427,american,198
794,MAIN COURSE  THE,10509 w. pico blvd.,rancho park,+1-928-343-4003,american,199
795,MAIN COURSE T HE,10509 w. pico blvd.,rancho park,+1-928-343-4003,american,199
796,MAIN kOURSE  THE,10509 w. pico blvd.,rancho park,+1-928-343-4003,american,199
797,MAIN COURES  THE,10509 w. pico blvd.,rancho park,+1-928-343-4003,american,199
798,MAIN kOURSE  THE,10509 w. pico blvd.,rancho park,+1-928-343-4003,american,199
799,MAIN CORUSE  THE,10509 w. pico blvd.,rancho park,+1-928-343-4003,american,199
800,motnrachet Grill,239 w. broadway,new york city,+1-407-390-5107,french bistro,200
801,motnrahcet Grill,239 w. broadway,new york city,+1-407-390-5107,french bistro,200
802,motnrakhet Grill,239 w. broadway,new york city,+1-407-390-5107,french bistro,200
803,motnrachet Grlil,239 w. broadway,new york city,+1-407-390-5107,french bistro,200
804,motnrakhet Grill,239 w. broadway,new york city,+1-407-390-5107,french bistro,200
805,motnrachet rGill,239 w. broadway,new york city,+1-407-390-5107,french bistro,200
806,okeana LLC,55 e. 54th st.,new york,+1-817-490-3834,seafood,201
807,okeaan LLC,55 e. 54th st.,new york,+1-817-490-3834,seafood,201
808,oceana LLC,55 e. 54th st.,new york,+1-817-490-3834,seafood,201
809,oekana LLC,55 e. 54th st.,new york,+1-817-490-3834,seafood,201
810,caphe adriano & Co.,3347 fillmore st.,san francisco,+1-476-869-1073,italian,202
811,caphe adriaon & Co.,3347 fillmore st.,san francisco,+1-476-869-1073,italian,202
812,cafe adriano & Co.,3347 fillmore st.,san francisco,+1-476-869-1073,italian,202
813,barbecue kitchen,1437 virginia ave.,atlanta,404-766-9906,bbq,203
814,barbecue iktchen,1437 virginia ave.,atlanta,404-766-9906,bbq,203
815,L'ROANGERIE,903 n. la cienega blvd.,w. hollywood,+1-367-524-5117,french (classic),204
816,L'ROANGEREI,903 n. la cienega blvd.,w. hollywood,+1-367-524-5117,french (classic),204
817,L'ROANGERIEk,903 n. la cienega blvd.,w. hollywood,+1-367-524-5117,french (classic),204
818,L'ROANEGRIE,903 n. la cienega blvd.,w. hollywood,+1-367-524-5117,french (classic),204
819,SARABETH'S KITCHEN,423 amsterdam ave.  between 80th and 81st sts.,new york,+1-864-509-3068,american,205
820,SARABETH'S KTICHEN,423 amsterdam ave.  between 80th and 81st sts.,new york,+1-864-509-3068,american,205
821,hyde street bistro,1521 hyde st.,san francisco,415/441-7778,italian,206
822,hydes treet bistro,1521 hyde st.,san francisco,415/441-7778,italian,206
823,la cachette LLC,10506 little santa monica blvd.,century city,+1-919-811-2402,french (new),207
824,lac achette LLC,10506 little santa monica blvd.,century city,+1-919-811-2402,french (new),207
825,la kachette LLC,10506 little santa monica blvd.,century city,+1-919-811-2402,french (new),207
826,la cachette LLC,10506 little santa monica blvd.,century city,+1-919-811-2402,french (new),207
827,kalo's coffee house & Co.,1248 clairmont rd.,decatur,+1-299-974-1413,coffeehouses,208
828,kaol's coffee house & Co.,1248 clairmont rd.,decatur,+1-299-974-1413,coffeehouses,208
829,kalo's cophfee house & Co.,1248 clairmont rd.,decatur,+1-299-974-1413,coffeehouses,208
830,LANZ ARESTAURANT,168 1st ave.  between 10th and 11th sts.,new york,+1-546-291-7888,italian,209
831,LANZ ARESATURANT,168 1st ave.  between 10th and 11th sts.,new york,+1-546-291-7888,italian,209
832,LANZ ARESTAURANTk,168 1st ave.  between 10th and 11th sts.,new york,+1-546-291-7888,italian,209
833,LANZ ARESTAURATN,168 1st ave.  between 10th and 11th sts.,new york,+1-546-291-7888,italian,209
834,LANZ ARESTAURANTk,168 1st ave.  between 10th and 11th sts.,new york,+1-546-291-7888,italian,209
835,ALNZ ARESTAURANT,168 1st ave.  between 10th and 11th sts.,new york,+1-546-291-7888,italian,209
836,aja Cafe,937 broadway at 22nd st.,new york,+1-236-375-1215,american,210
837,jaa Cafe,937 broadway at 22nd st.,new york,+1-236-375-1215,american,210
838,aja Caphe,937 broadway at 22nd st.,new york,+1-236-375-1215,american,210
839,aja Cfae,937 broadway at 22nd st.,new york,+1-236-375-1215,american,210
840,aja Caphe,937 broadway at 22nd st.,new york,+1-236-375-1215,american,210
841,indochine Inc.,430 lafayette st.  between 4th st. and astor pl.,new york,+1-759-749-6347,asian,211
842,inodchine Inc.,430 lafayette st.  between 4th st. and astor pl.,new york,+1-759-749-6347,asian,211
843,indokhine Inc.,430 lafayette st.  between 4th st. and astor pl.,new york,+1-759-749-6347,asian,211
844,emily's Co.,1325 5th ave. at 111th st.,new york,+1-594-378-5765,american,212
845,eimly's Co.,1325 5th ave. at 111th st.,new york,+1-594-378-5765,american,212
846,emily's ko.,1325 5th ave. at 111th st.,new york,+1-594-378-5765,american,212
847,emil'ys Co.,1325 5th ave. at 111th st.,new york,+1-594-378-5765,american,212
848,dynasty room LLC,930 hilgard ave.,los angeles,+1-792-648-7484,continental,213
849,dynatsy room LLC,930 hilgard ave.,los angeles,+1-792-648-7484,continental,213
850,dynasty room LLk,930 hilgard ave.,los angeles,+1-792-648-7484,continental,213
851,dante's down the hatch  bucchead House,3380 peachtree rd.,atlanta,+1-389-765-0577,continental,214
852,dante's down the hatch  buccehad House,3380 peachtree rd.,atlanta,+1-389-765-0577,continental,214
853,dante's down the hatkh  bucchead House,3380 peachtree rd.,atlanta,+1-389-765-0577,continental,214
854,pamplemousse Grillk,400 e. sahara ave.,las vegas,+1-443-902-6198,continental,215
855,pamplemuosse Grillk,400 e. sahara ave.,las vegas,+1-443-902-6198,continental,215
856,pamplemousse Grillc,400 e. sahara ave.,las vegas,+1-443-902-6198,continental,215
857,ELIAS CORNER,24-02 31st st.,queens,+1-503-328-8140,greek,216
858,ELIAS CONRER,24-02 31st st.,queens,+1-503-328-8140,greek,216
859,ELIAS kORNER,24-02 31st st.,queens,+1-503-328-8140,greek,216
860,HELMAND,430 broadway,san francisco,+1-603-534-2311,greek and middle eastern,217
861,HELMADN,430 broadway,san francisco,+1-603-534-2311,greek and middle eastern,217
862,HELMANDk,430 broadway,san francisco,+1-603-534-2311,greek and middle eastern,217
863,HELMNAD,430 broadway,san francisco,+1-603-534-2311,greek and middle eastern,217
864,HELMANDk,430 broadway,san francisco,+1-603-534-2311,greek and middle eastern,217
865,HEMLAND,430 broadway,san francisco,+1-603-534-2311,greek and middle eastern,217
866,local nochol LLC,30869 thousand oaks blvd.,westlake village,+1-659-881-9531,health food,218
867,locla nochol LLC,30869 thousand oaks blvd.,westlake village,+1-659-881-9531,health food,218
868,lokal nochol LLC,30869 thousand oaks blvd.,westlake village,+1-659-881-9531,health food,218
869,locla nochol LLC,30869 thousand oaks blvd.,westlake village,+1-659-881-9531,health food,218
870,lokal nochol LLC,30869 thousand oaks blvd.,westlake village,+1-659-881-9531,health food,218
871,nicolaC afe,601 s. figueroa st.,los angeles,+1-645-358-8940,american,219
872,nioclaC afe,601 s. figueroa st.,los angeles,+1-645-358-8940,american,219
873,nicolaC aphe,601 s. figueroa st.,los angeles,+1-645-358-8940,american,219
874,nicloaC afe,601 s. figueroa st.,los angeles,+1-645-358-8940,american,219
875,nicolaC aphe,601 s. figueroa st.,los angeles,+1-645-358-8940,american,219
876,incolaC afe,601 s. figueroa st.,los angeles,+1-645-358-8940,american,219
877,arcadia House,21 e. 62nd st.,new york city,+1-236-867-1528,american (new),220
878,arcdaia House,21 e. 62nd st.,new york city,+1-236-867-1528,american (new),220
879,chin's House,3200 las vegas blvd. s.,las vegas,+1-946-367-9721,chinese,221
880,chin'sH ouse,3200 las vegas blvd. s.,las vegas,+1-946-367-9721,chinese,221
881,khin's House,3200 las vegas blvd. s.,las vegas,+1-946-367-9721,chinese,221
882,johnny roccets (at) LLC,2970 cobb pkwy.,atlanta,+1-537-472-8295,american,222
883,jonhny roccets (at) LLC,2970 cobb pkwy.,atlanta,+1-537-472-8295,american,222
884,johnny rokcets (at) LLC,2970 cobb pkwy.,atlanta,+1-537-472-8295,american,222
885,johnnyr occets (at) LLC,2970 cobb pkwy.,atlanta,+1-537-472-8295,american,222
886,johnny rokcets (at) LLC,2970 cobb pkwy.,atlanta,+1-537-472-8295,american,222
887,jonhny roccets (at) LLC,2970 cobb pkwy.,atlanta,+1-537-472-8295,american,222
888,gramerky tavern Co.,42 e. 20th st.,new york city,+1-827-278-5157,american (new),223
889,gramekry tavern Co.,42 e. 20th st.,new york city,+1-827-278-5157,american (new),223
890,gramercy tavern Co.,42 e. 20th st.,new york city,+1-827-278-5157,american (new),223
891,grmaerky tavern Co.,42 e. 20th st.,new york city,+1-827-278-5157,american (new),223
892,maykadeh Bistro,470 green st.,san francisco,+1-705-290-6815,greek and middle eastern,224
893,maykadeh iBstro,470 green st.,san francisco,+1-705-290-6815,greek and middle eastern,224
894,maycadeh Bistro,470 green st.,san francisco,+1-705-290-6815,greek and middle eastern,224
895,arnie morton's of chicago Co.,435 s. la cienega blv.,los angeles,+1-545-799-2632,american,225
896,arnie morton's of chiacgo Co.,435 s. la cienega blv.,los angeles,+1-545-799-2632,american,225
897,arnie morton's oph chicago Co.,435 s. la cienega blv.,los angeles,+1-545-799-2632,american,225
898,arnie morton'so f chicago Co.,435 s. la cienega blv.,los angeles,+1-545-799-2632,american,225
899,arnie morton's oph chicago Co.,435 s. la cienega blv.,los angeles,+1-545-799-2632,american,225
900,arnie morton' sof chicago Co.,435 s. la cienega blv.,los angeles,+1-545-799-2632,american,225
901,pomaire Grill,371 w. 46th st.  off 9th ave.,new york,+1-655-804-1235,latin american,226
902,pomaireG rill,371 w. 46th st.  off 9th ave.,new york,+1-655-804-1235,latin american,226
903,pomaire Grillk,371 w. 46th st.  off 9th ave.,new york,+1-655-804-1235,latin american,226
904,pomair eGrill,371 w. 46th st.  off 9th ave.,new york,+1-655-804-1235,latin american,226
905,pomaire Grillk,371 w. 46th st.  off 9th ave.,new york,+1-655-804-1235,latin american,226
906,pomiare Grill,371 w. 46th st.  off 9th ave.,new york,+1-655-804-1235,latin american,226
907,l'osteria del fornoK itchen,519 columbus ave.,san francisco,+1-755-522-3252,italian,227
908,l'osteria del fornoKi tchen,519 columbus ave.,san francisco,+1-755-522-3252,italian,227
909,l'osteria del phornoK itchen,519 columbus ave.,san francisco,+1-755-522-3252,italian,227
910,harold's barbecue Kitchen,171 mcdonough blvd.,atlanta,+1-521-695-7319,bbq,228
911,harold's abrbecue Kitchen,171 mcdonough blvd.,atlanta,+1-521-695-7319,bbq,228
912,harold's barbecue citchen,171 mcdonough blvd.,atlanta,+1-521-695-7319,bbq,228
913,swan oyster depot House,1517 polk st.,san francisco,+1-231-857-2531,seafood,229
914,swan oysetr depot House,1517 polk st.,san francisco,+1-231-857-2531,seafood,229
915,swan oyster depot Housek,1517 polk st.,san francisco,+1-231-857-2531,seafood,229
916,swan oyste rdepot House,1517 polk st.,san francisco,+1-231-857-2531,seafood,229
917,le peirgord & Co.,405 e. 52nd st.,new york,+1-409-217-2954,french,230
918,le peirgord  &Co.,405 e. 52nd st.,new york,+1-409-217-2954,french,230
919,le peirgord & ko.,405 e. 52nd st.,new york,+1-409-217-2954,french,230
920,l epeirgord & Co.,405 e. 52nd st.,new york,+1-409-217-2954,french,230
921,le peirgord & ko.,405 e. 52nd st.,new york,+1-409-217-2954,french,230
922,le peirgord &C o.,405 e. 52nd st.,new york,+1-409-217-2954,french,230
923,la mediterranee Cafe,288 noe st.,san francisco,+1-452-617-5945,mediterranean,231
924,la mdeiterranee Cafe,288 noe st.,san francisco,+1-452-617-5945,mediterranean,231
925,la mediterranee Caphe,288 noe st.,san francisco,+1-452-617-5945,mediterranean,231
926,la mediterranee aCfe,288 noe st.,san francisco,+1-452-617-5945,mediterranean,231
927,gallagher's Bsitro,228 w. 52nd st.,new york,+1-698-949-7768,american,232
928,agllagher's Bsitro,228 w. 52nd st.,new york,+1-698-949-7768,american,232
929,gallagher's Bsitrok,228 w. 52nd st.,new york,+1-698-949-7768,american,232
930,gallagher' sBsitro,228 w. 52nd st.,new york,+1-698-949-7768,american,232
931,gallagher's Bsitrok,228 w. 52nd st.,new york,+1-698-949-7768,american,232
932,gallagher's Bistro,228 w. 52nd st.,new york,+1-698-949-7768,american,232
933,russell's burgers Grill,1198 pch,seal beach,+1-788-609-8552,hamburgers,233
934,urssell's burgers Grill,1198 pch,seal beach,+1-788-609-8552,hamburgers,233
935,russell's burgers Grillk,1198 pch,seal beach,+1-788-609-8552,hamburgers,233
936,corner bistro LLC,331 w. fourth st.,new york city,+1-415-620-6014,hamburgers,234
937,corner bistr oLLC,331 w. fourth st.,new york city,+1-415-620-6014,hamburgers,234
938,korner bistro LLC,331 w. fourth st.,new york city,+1-415-620-6014,hamburgers,234
939,cornre bistro LLC,331 w. fourth st.,new york city,+1-415-620-6014,hamburgers,234
940,korner bistro LLC,331 w. fourth st.,new york city,+1-415-620-6014,hamburgers,234
941,coyote caphe House,3799 las vegas blvd. s,las vegas,+1-585-667-0704,southwestern,235
942,cyoote caphe House,3799 las vegas blvd. s,las vegas,+1-585-667-0704,southwestern,235
943,coyote cafe House,3799 las vegas blvd. s,las vegas,+1-585-667-0704,southwestern,235
944,coyote capeh House,3799 las vegas blvd. s,las vegas,+1-585-667-0704,southwestern,235
945,capozzoli's Kitchen,3333 s. maryland pkwy.,las vegas,+1-736-386-5098,italian,236
946,acpozzoli's Kitchen,3333 s. maryland pkwy.,las vegas,+1-736-386-5098,italian,236
947,capozzoli's citchen,3333 s. maryland pkwy.,las vegas,+1-736-386-5098,italian,236
948,phOG CITY DINER,1300 battery st.,san francisco,+1-879-780-9099,american,237
949,phGO CITY DINER,1300 battery st.,san francisco,+1-879-780-9099,american,237
950,fOG CITY DINER,1300 battery st.,san francisco,+1-879-780-9099,american,237
951,phO GCITY DINER,1300 battery st.,san francisco,+1-879-780-9099,american,237
952,fOG CITY DINER,1300 battery st.,san francisco,+1-879-780-9099,american,237
953,phOG CITY DNIER,1300 battery st.,san francisco,+1-879-780-9099,american,237
954,DIAGHILEV,1020 n. san vicente blvd.,w. hollywood,+1-597-441-9008,russian,238
955,DAIGHILEV,1020 n. san vicente blvd.,w. hollywood,+1-597-441-9008,russian,238
956,les halles Inc.,411 park ave. s  between 28th and 29th sts.,new york,+1-693-946-4002,french,239
957,les hlales Inc.,411 park ave. s  between 28th and 29th sts.,new york,+1-693-946-4002,french,239
958,les halles Ink.,411 park ave. s  between 28th and 29th sts.,new york,+1-693-946-4002,french,239
959,mayphlower cuisinier Kitchen,4750 w. sahara ave.,las vegas,+1-659-598-9815,chinese,240
960,mayphlower ciusinier Kitchen,4750 w. sahara ave.,las vegas,+1-659-598-9815,chinese,240
961,mayflower cuisinier Kitchen,4750 w. sahara ave.,las vegas,+1-659-598-9815,chinese,240
962,mayplhower cuisinier Kitchen,4750 w. sahara ave.,las vegas,+1-659-598-9815,chinese,240
963,HARRY DENTONS',161 steuart st.,san francisco,+1-948-791-7802,american,241
964,HARRY DENOTNS',161 steuart st.,san francisco,+1-948-791-7802,american,241
965,HARRY DENTONS'k,161 steuart st.,san francisco,+1-948-791-7802,american,241
966,HARRY DENTON'S,161 steuart st.,san francisco,+1-948-791-7802,american,241
967,HARRY DENTONS'k,161 steuart st.,san francisco,+1-948-791-7802,american,241
968,vida Inc.,1930 north hillhurst ave.,los feliz,+1-519-218-9640,american,242
969,vdia Inc.,1930 north hillhurst ave.,los feliz,+1-519-218-9640,american,242
970,vida Ink.,1930 north hillhurst ave.,los feliz,+1-519-218-9640,american,242
971,viad Inc.,1930 north hillhurst ave.,los feliz,+1-519-218-9640,american,242
972,vida Ink.,1930 north hillhurst ave.,los feliz,+1-519-218-9640,american,242
973,imperial fez Bistro,2285 peachtree rd.  peachtree battle condominium,atlanta,+1-404-871-9130,mediterranean,243
974,imperial fez Bistor,2285 peachtree rd.  peachtree battle condominium,atlanta,+1-404-871-9130,mediterranean,243
975,imperial phez Bistro,2285 peachtree rd.  peachtree battle condominium,atlanta,+1-404-871-9130,mediterranean,243
976,helmand,430 broadway,san francisco,415/362-0641,greek and middle eastern,244
977,helmnad,430 broadway,san francisco,415/362-0641,greek and middle eastern,244
978,helmandk,430 broadway,san francisco,415/362-0641,greek and middle eastern,244
979,helmnad,430 broadway,san francisco,415/362-0641,greek and middle eastern,244
